season,season_type,week,player_id,player_name,position,position_group,recent_team,mfl_id,sportradar_id,fantasypros_id,pff_id,sleeper_id,nfl_id,espn_id,yahoo_id,fleaflicker_id,cbs_id,pfr_id,cfbref_id,rotowire_id,rotoworld_id,ktc_id,stats_id,stats_global_id,fantasy_data_id,swish_id,name,merge_name,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,player_display_name,team_abbr,avg_cushion,avg_separation,avg_intended_air_yards,percent_share_of_intended_air_yards,catch_percentage,yards,rec_touchdowns,avg_yac,avg_expected_yac,avg_yac_above_expectation,player_gsis_id,player_first_name,player_last_name,player_short_name,game_type,team,opponent,pfr_player_name,pfr_player_id,receiving_broken_tackles,receiving_drop,receiving_drop_pct,receiving_rat
2019,REG,10,00-0033658,B.Jarwin,TE,TE,DAL,13722,43e8a6ac-d451-4dbd-b145-797764f91494,16638.0,12320.0,4571.0,,2991767.0,30784.0,,2819999.0,JarwBl00,,12179.0,12507.0,,30784.0,711965.0,19457.0,711965.0,Blake Jarwin,blake jarwin,3,4,35.0,0,0.0,0.0,34.0,17.0,1.0,2.1567574,0,1.0294118,0.09090909,0.0651341,0.18195751,,,,,,,,,,,,,,,,,REG,DAL,MIN,Blake Jarwin,JarwBl00,1.0,0.0,0.0,101.0
2019,REG,10,00-0034970,I.Smith,TE,TE,MIN,14141,ed0e6a30-83d5-4f4b-bf49-f7ff80e21304,18610.0,42060.0,6126.0,,4040980.0,31882.0,,2257888.0,SmitIr01,irv-smith-jr-1,13583.0,14052.0,,31882.0,944428.0,20949.0,944428.0,Irv Smith,irv smith,5,6,34.0,0,0.0,0.0,17.0,23.0,0.0,0.0738149,0,2.0,0.19354838,0.09189189,0.3546469,Irv Smith,MIN,7.368,3.995162371754599,2.761666666666668,7.586301620730707,83.33333333333334,34.0,0.0,4.499999999999998,4.093123304796791,0.40687669520320746,00-0034970,Irvin,Smith,I.Smith,REG,MIN,DAL,Irv Smith Jr.,SmitIr01,0.0,0.0,0.0,90.3
2019,REG,10,00-0033090,H.Henry,TE,TE,LAC,12676,705899da-3c20-4bc3-b5d0-2e6e40655131,15561.0,10669.0,3214.0,,3046439.0,29269.0,,2079848.0,HenrHu00,hunter-henry-1,10735.0,11299.0,212.0,29269.0,744425.0,17975.0,744425.0,Hunter Henry,hunter henry,4,7,30.0,1,0.0,0.0,69.0,6.0,3.0,-5.9638333,0,0.4347826,0.22580644,0.17380352,0.46037215,Hunter Henry,LAC,5.9799999999999995,3.1795320162938587,11.260000000000002,19.783639968876287,57.14285714285714,30.0,1.0,1.3674999999999997,1.3675588337440843,-5.883374408455211e-05,00-0033090,Hunter,Henry,H.Henry,REG,LAC,OAK,Hunter Henry,HenrHu00,0.0,0.0,0.0,67.6
2019,REG,10,00-0033858,J.Smith,TE,TE,TEN,13193,e4f25a37-74de-4bfb-b6c9-f50a4fab0b87,16460.0,11855.0,4144.0,,3054212.0,30213.0,,2081506.0,SmitJo01,jonnu-smith-1,11807.0,12344.0,84.0,30213.0,743749.0,18990.0,743749.0,Jonnu Smith,jonnu smith,4,6,30.0,0,0.0,0.0,41.0,24.0,1.0,0.81337434,0,0.73170733,0.31578946,0.16334662,0.5880268,Jonnu Smith,TEN,5.946666666666666,3.5527844152901693,5.858333333333332,14.169958880915903,66.66666666666666,30.0,0.0,6.930000000000001,3.026168418984412,3.903831581015589,00-0033858,Jonnu,Smith,J.Smith,REG,TEN,KC,Jonnu Smith,SmitJo01,1.0,0.0,0.0,78.5
2019,REG,10,00-0030155,D.Harris,TE,TE,CLE,11448,8506c15c-15cc-4d2c-aebf-270c605fe0ec,11881.0,8524.0,1619.0,demetriusharris/2541187,16318.0,27174.0,,2060074.0,HarrDe03,,9847.0,8683.0,,27174.0,602269.0,15305.0,602269.0,Demetrius Harris,demetrius harris,2,2,28.0,0,0.0,0.0,13.0,15.0,2.0,5.6180553,0,2.1538463,0.05263158,0.049808428,0.113813266,,,,,,,,,,,,,,,,,REG,CLE,BUF,Demetrius Harris,HarrDe03,0.0,0.0,0.0,118.7
2019,REG,10,00-0034829,M.Gesicki,TE,TE,MIA,13672,1012cbe0-7eba-4169-bfca-183a0204e1a7,17272.0,47153.0,4993.0,,3116164.0,31012.0,,2139298.0,GesiMi00,mike-gesicki-1,12764.0,13104.0,330.0,31012.0,836152.0,19853.0,836152.0,Mike Gesicki,mike gesicki,3,6,28.0,0,1.0,1.0,29.0,13.0,1.0,-9.009086,0,0.9655172,0.18181819,0.16763006,0.39006832,Mike Gesicki,MIA,7.089999999999999,3.6197156449936503,6.523333333333334,20.287150780075677,50.0,28.0,0.0,4.323333333333333,4.307518676712789,0.015814656620544376,00-0034829,Michael,Gesicki,M.Gesicki,REG,MIA,IND,Mike Gesicki,GesiMi00,0.0,0.0,0.0,23.6
2019,REG,10,00-0034073,R.Dwelley,TE,TE,SF,13988,70473218-5ae3-47b4-86fd-151e68f1e8b9,17886.0,20994.0,5285.0,,3120303.0,31329.0,,2924888.0,DwelRo00,,13030.0,13522.0,,31329.0,752665.0,20361.0,752665.0,Ross Dwelley,ross dwelley,3,7,24.0,0,0.0,0.0,30.0,19.0,2.0,0.028110037,0,0.8,0.1590909,0.084745765,0.2979584,Ross Dwelley,SF,4.464,3.1199035774759807,4.621428571428571,9.23494147873251,42.857142857142854,24.0,0.0,6.180000000000002,7.7702672968522775,-1.590267296852275,00-0034073,Ross,Dwelley,R.Dwelley,REG,SF,SEA,Ross Dwelley,DwelRo00,0.0,0.0,0.0,52.1
2019,REG,10,00-0033110,T.Higbee,TE,TE,LA,12678,0df7912d-9e81-47ea-b4f7-d04986df4ee8,15623.0,10744.0,3271.0,,2573401.0,29344.0,,1853103.0,HigbTy00,tyler-higbee-1,10854.0,11430.0,159.0,29344.0,604176.0,18032.0,604176.0,Tyler Higbee,tyler higbee,3,4,22.0,0,0.0,0.0,31.0,16.0,1.0,-3.6785922,0,0.7096774,0.0952381,0.10402685,0.21567594,,,,,,,,,,,,,,,,,REG,LA,PIT,Tyler Higbee,HigbTy00,0.0,0.0,0.0,47.9
2019,REG,10,00-0030549,T.Eifert,TE,TE,CIN,11250,14ecf9dd-3a77-4847-8e62-407cd1182f1c,11692.0,7802.0,1388.0,tylereifert/2540148,15788.0,26644.0,,1691608.0,EifeTy00,tyler-eifert-1,8782.0,8408.0,,26644.0,508968.0,14918.0,,Tyler Eifert,tyler eifert,2,4,20.0,1,0.0,0.0,35.0,1.0,2.0,4.0980673,0,0.5714286,0.13793103,0.16431925,0.32192004,,,,,,,,,,,,,,,,,REG,CIN,BAL,Tyler Eifert,EifeTy00,0.0,0.0,0.0,104.2
2019,REG,10,00-0034830,H.Hurst,TE,TE,BAL,13680,1b125fc4-5dd9-4eb9-a42f-048e61ca42b7,17283.0,47294.0,4973.0,,3924365.0,30995.0,,2185053.0,HursHa00,hayden-hurst-1,12467.0,13098.0,8.0,30995.0,881956.0,19843.0,881956.0,Hayden Hurst,hayden hurst,2,2,20.0,0,0.0,0.0,17.0,3.0,1.0,2.0677197,0,1.1764706,0.0952381,0.07359307,0.1943723,,,,,,,,,,,,,,,,,REG,BAL,CIN,Hayden Hurst,HursHa00,0.0,0.0,0.0,108.3
2019,REG,10,00-0031260,L.Thomas,TE,TE,DET,11647,b24625a0-d402-4d59-a778-aa4b073bfe5e,12095.0,8755.0,2251.0,loganthomas/2543767,16813.0,27648.0,,1691193.0,ThomLo00,logan-thomas-1,9323.0,9354.0,,27648.0,507528.0,16656.0,507528.0,Logan Thomas,logan thomas,2,2,19.0,0,0.0,0.0,8.0,11.0,1.0,-0.5644499,0,2.375,0.046511628,0.026666667,0.08843411,,,,,,,,,,,,,,,,,REG,DET,CHI,Logan Thomas,ThomLo00,0.0,0.0,0.0,106.2
2019,REG,10,00-0032661,B.Braunecker,TE,TE,CHI,12868,d76c8e95-7c6e-4def-9fd9-d813df18b3b8,15842.0,11335.0,3465.0,,2969241.0,29913.0,,1994904.0,BrauBe00,,10917.0,11587.0,,29913.0,679453.0,18229.0,,Ben Braunecker,ben braunecker,1,1,18.0,1,0.0,0.0,18.0,0.0,1.0,3.2376413,0,1.0,0.04347826,0.08144797,0.12223097,,,,,,,,,,,,,,,,,REG,CHI,DET,Ben Braunecker,BrauBe00,0.0,0.0,0.0,158.3
2019,REG,10,00-0022127,J.Witten,TE,TE,DAL,6997,e38c9b1b-7c51-48a2-ac1d-a752502e8930,9275.0,1384.0,23.0,jasonwitten/2505629,4527.0,6405.0,,396134.0,WittJa00,jason-witten-1,3086.0,1990.0,,6405.0,184571.0,722.0,,Jason Witten,jason witten,2,5,17.0,0,0.0,0.0,28.0,6.0,1.0,-1.6310762,0,0.60714287,0.11363637,0.053639848,0.20800243,Jason Witten,DAL,6.6625,2.5158615468308865,5.712,4.944427132024516,40.0,17.0,0.0,3.5600000000000023,3.165716713660686,0.3942832863393164,00-0022127,Christopher,Witten,J.Witten,REG,DAL,MIN,Jason Witten,WittJa00,0.0,0.0,0.0,49.6
2019,REG,10,00-0032392,A.Hooper,TE,TE,ATL,12677,90c2a93f-d837-4e1b-b57c-56648903a8db,15581.0,10715.0,3202.0,,3043275.0,29315.0,,2067004.0,HoopAu00,austin-hooper-1,10748.0,11301.0,384.0,29315.0,739424.0,17963.0,739424.0,Austin Hooper,austin hooper,4,5,17.0,1,0.0,0.0,19.0,11.0,2.0,1.8923829,0,0.8947368,0.15625,0.07335907,0.28572634,Austin Hooper,ATL,5.105,2.9134168056307095,5.981999999999999,11.155868859796353,80.0,17.0,1.0,0.8525000000000018,3.1381800316512454,-2.2856800316512436,00-0032392,Austin,Hooper,A.Hooper,REG,ATL,NO,Austin Hooper,HoopAu00,0.0,0.0,0.0,120.4
2019,REG,10,00-0031558,M.Williams,TE,TE,ARI,12206,52f4a43a-64a9-4d69-a9e2-28bd60f68e49,13919.0,9488.0,2360.0,,2970726.0,28443.0,,1983769.0,WillMa04,maxx-williams-1,10128.0,10298.0,,28443.0,651658.0,16816.0,651658.0,Maxx Williams,maxx williams,1,2,15.0,0,0.0,0.0,11.0,15.0,1.0,-2.4692938,0,1.3636364,0.046511628,0.020522388,0.08413311,,,,,,,,,,,,,,,,,REG,ARI,TB,Maxx Williams,WillMa04,1.0,1.0,0.5,75.0
2019,REG,10,00-0035259,T.Wesco,TE,TE,NYJ,14231,f6c34178-e063-444b-96b3-df6b3cf66419,18567.0,42018.0,6181.0,,4039253.0,31953.0,,2243366.0,WescTr00,trevon-wesco-1,13828.0,14224.0,,31953.0,919456.0,20977.0,919456.0,Trevon Wesco,trevon wesco,1,1,15.0,0,0.0,0.0,8.0,7.0,1.0,1.2164525,0,1.875,0.037037037,0.037037037,0.08148148,,,,,,,,,,,,,,,,,REG,NYJ,NYG,Trevon Wesco,WescTr00,0.0,0.0,0.0,118.7
2019,REG,10,00-0027981,K.Rudolph,TE,TE,MIN,10312,1059e9dc-97df-4643-9116-883a0573d8b1,9906.0,6195.0,943.0,kylerudolph/2495438,14054.0,24830.0,7444.0,1633122.0,RudoKy00,kyle-rudolph-1,7246.0,6459.0,,24830.0,469472.0,13275.0,469472.0,Kyle Rudolph,kyle rudolph,4,5,14.0,2,0.0,0.0,38.0,0.0,3.0,2.7157025,1,0.36842105,0.16129032,0.2054054,0.38571927,Kyle Rudolph,MIN,4.424,2.0981183745242022,10.069999999999999,23.05191832249794,80.0,14.0,2.0,0.40000000000000036,0.1473841989946152,0.25261580100538517,00-0027981,Kyle,Rudolph,K.Rudolph,REG,MIN,DAL,Kyle Rudolph,RudoKy00,0.0,0.0,0.0,118.7
2019,REG,10,00-0030470,V.McDonald,TE,TE,PIT,11257,8f24a248-b328-43ec-8677-67600e42a8f7,11699.0,7836.0,1587.0,vancemcdonald/2540215,15853.0,26678.0,,1673357.0,McDoVa00,vance-mcdonald-1,8785.0,8413.0,,26678.0,494969.0,15239.0,,Vance McDonald,vance mcdonald,3,7,11.0,0,1.0,0.0,62.0,6.0,0.0,-3.4846456,0,0.17741935,0.19444445,0.25,0.46666667,Vance McDonald,PIT,5.506666666666667,2.028787733429275,7.351428571428571,24.262140499764257,42.857142857142854,11.0,0.0,2.0866666666666682,1.1823899427099793,0.9042767239566889,00-0030470,Vance,McDonald,V.McDonald,REG,PIT,LA,Vance McDonald,McDoVa00,1.0,1.0,0.143,50.3
2019,REG,10,00-0033246,J.Mundt,TE,TE,LA,13940,6414998b-5831-44aa-8bd8-39e42a323c2c,16743.0,12206.0,4314.0,,3052096.0,30373.0,,2818622.0,MundJo00,,12316.0,12525.0,,30373.0,740704.0,19165.0,740704.0,Johnny Mundt,johnny mundt,1,1,9.0,0,0.0,0.0,4.0,5.0,0.0,0.7242294,0,2.25,0.023809524,0.013422819,0.04511026,,,,,,,,,,,,,,,,,REG,LA,PIT,Johnny Mundt,MundJo00,0.0,0.0,0.0,104.2
2019,REG,10,00-0032256,C.Walford,TE,TE,MIA,12210,2e56cca7-b898-4aac-bbc5-b5bda9163be1,13956.0,9501.0,2373.0,clivewalford/2552397,2512593.0,28456.0,,1759387.0,WalfCl00,clive-walford-1,10127.0,10471.0,,28456.0,553616.0,16829.0,,Clive Walford,clive walford,1,1,8.0,0,0.0,0.0,4.0,4.0,1.0,1.8544034,0,2.0,0.030303031,0.023121387,0.061639518,,,,,,,,,,,,,,,,,REG,MIA,IND,Clive Walford,WalfCl00,0.0,0.0,0.0,100.0
2019,REG,10,00-0032394,N.Vannett,TE,TE,PIT,12680,c731aa8a-778b-4ccd-a19f-517eb66f47b7,15645.0,10728.0,3258.0,,2576399.0,29328.0,,1871322.0,VannNi00,nick-vannett-1,10949.0,11329.0,,29328.0,606488.0,18019.0,606488.0,Nick Vannett,nick vannett,1,1,8.0,0,0.0,0.0,8.0,0.0,0.0,0.439696,0,1.0,0.027777778,0.032258064,0.06424731,,,,,,,,,,,,,,,,,REG,PIT,LA,Nick Vannett,VannNi00,0.0,0.0,0.0,100.0
2019,REG,10,00-0034319,D.Yelder,TE,TE,KC,13857,cad43704-4231-4a72-b616-c66642103452,17879.0,29556.0,5277.0,,3059766.0,31519.0,,2925876.0,YeldDe00,,13022.0,13688.0,,31519.0,750702.0,20332.0,750702.0,Deon Yelder,deon yelder,1,1,7.0,0,0.0,0.0,1.0,6.0,0.0,0.010896017,0,7.0,0.020408163,0.0024038462,0.032294936,,,,,,,,,,,,,,,,,REG,KC,TEN,Deon Yelder,YeldDe00,0.0,0.0,0.0,95.8
2019,REG,10,00-0034766,C.Herndon,TE,TE,NYJ,13679,780a48de-d092-4e87-9c34-8d1b45a154cc,17536.0,47164.0,5009.0,,3123050.0,31077.0,,2136463.0,HernCh00,christopher-herndon-iv-1,12899.0,13228.0,,31077.0,832080.0,19947.0,832080.0,Chris Herndon,chris herndon,1,2,7.0,0,0.0,0.0,12.0,5.0,0.0,-1.4842536,0,0.5833333,0.074074075,0.055555556,0.15,,,,,,,,,,,,,,,,,REG,NYJ,NYG,Chris Herndon,HernCh00,0.0,0.0,0.0,58.3
2019,REG,10,00-0028112,C.Clay,TE,TE,ARI,10409,04ca4fb9-194e-47fe-8fc8-adb5790a8e78,10003.0,6326.0,801.0,charlesclay/2495139,14145.0,24961.0,,1265552.0,ClayCh00,charles-clay-1,7424.0,6681.0,,24961.0,400516.0,12751.0,,Charles Clay,charles clay,1,1,5.0,0,0.0,0.0,4.0,1.0,0.0,-0.014807787,0,1.25,0.023255814,0.0074626864,0.0401076,,,,,,,,,,,,,,,,,REG,ARI,TB,Charles Clay,ClayCh00,1.0,0.0,0.0,87.5
2019,REG,10,00-0035631,D.Sample,TE,TE,CIN,14146,15a4f552-ecaf-45bd-9006-aa5dda93bee6,18561.0,47259.0,6001.0,,3127310.0,31884.0,,2139646.0,SampDr00,drew-sample-1,13809.0,14111.0,435.0,31884.0,837824.0,20931.0,837824.0,Drew Sample,drew sample,1,1,3.0,0,0.0,0.0,3.0,0.0,0.0,-0.60087967,0,1.0,0.03448276,0.014084507,0.06158329,,,,,,,,,,,,,,,,,REG,CIN,BAL,Drew Sample,SampDr00,0.0,0.0,0.0,79.2
2019,REG,10,00-0034988,K.Smith,TE,TE,NYG,14142,7bb7f5e7-f00e-47d8-954d-90bf5baf4292,18293.0,40973.0,6146.0,,4044452.0,32008.0,,2251343.0,SmitKa00,kaden-smith-1,13516.0,14217.0,,32008.0,924018.0,20946.0,924018.0,Kaden Smith,kaden smith,1,1,1.0,0,0.0,0.0,1.0,0.0,0.0,-0.003178932,0,1.0,0.02631579,0.0040816325,0.042330828,,,,,,,,,,,,,,,,,REG,NYG,NYJ,Kaden Smith,SmitKa00,0.0,0.0,0.0,79.2
2019,REG,10,00-0027985,L.Kendricks,TE,TE,LAC,10318,27921351-a775-4649-bd49-7b4c486d1ba2,9912.0,6199.0,964.0,lancekendricks/2495187,14007.0,24834.0,7425.0,1117803.0,KendLa00,lance-kendricks-1,7412.0,6614.0,,24834.0,332066.0,13386.0,,Lance Kendricks,lance kendricks,0,1,0.0,0,0.0,0.0,2.0,0.0,0.0,-0.8295685,0,0.0,0.032258064,0.005037783,0.051913545,,,,,,,,,,,,,,,,,REG,LAC,OAK,Lance Kendricks,KendLa00,0.0,0.0,0.0,39.6
2019,REG,10,00-0030710,T.Burton,TE,TE,CHI,11705,bc0f07a4-3e7b-4e61-987a-05533dc225be,12153.0,9185.0,1793.0,treyburton/2550284,16974.0,27789.0,,2130223.0,BurtTr01,,9490.0,9737.0,,27789.0,542788.0,15965.0,,Trey Burton,trey burton,0,1,0.0,0,0.0,0.0,8.0,0.0,0.0,-1.3786414,0,0.0,0.04347826,0.036199097,0.090556756,,,,,,,,,,,,,,,,,REG,CHI,DET,Trey Burton,BurtTr01,0.0,0.0,0.0,39.6
2019,REG,10,00-0032135,J.James,TE,TE,DET,12211,a37a5bfd-b48c-4d8b-817a-d8ce7ca3592d,13959.0,9593.0,2463.0,jessejames/2552633,2979590.0,28548.0,,1983808.0,JameJe00,jesse-james-1,10150.0,10403.0,,28548.0,652019.0,16920.0,652019.0,Jesse James,jesse james,0,1,0.0,0,0.0,0.0,1.0,0.0,0.0,-0.6233132,0,0.0,0.023255814,0.0033333334,0.037217055,,,,,,,,,,,,,,,,,REG,DET,CHI,Jesse James,JameJe00,0.0,1.0,1.0,39.6
2019,REG,10,00-0033217,M.Alie-Cox,TE,TE,IND,13246,8809c0dd-786b-4255-a7d0-333c9498c19a,16579.0,12078.0,4054.0,moalie-cox/2558832,2998565.0,30112.0,,2815925.0,AlieMo00,,12196.0,12221.0,195.0,30112.0,712506.0,18900.0,712506.0,Mo Alie-Cox,mo alie-cox,0,1,0.0,0,0.0,0.0,7.0,0.0,0.0,-0.8512825,0,0.0,0.025641026,0.017456358,0.05068099,,,,,,,,,,,,,,,,,REG,IND,MIA,Mo Alie-Cox,AlieMo00,0.0,0.0,0.0,39.6
2019,REG,10,00-0034270,T.Conklin,TE,TE,MIN,13675,f0d17dfa-ebf3-416c-a8d2-c6bc30675103,17598.0,47327.0,5133.0,,3915486.0,31220.0,,2165249.0,ConkTy00,tyler-conklin-1,12809.0,13220.0,489.0,31127.0,861278.0,19988.0,861278.0,Tyler Conklin,tyler conklin,0,1,0.0,0,0.0,0.0,21.0,0.0,0.0,-0.6270573,0,0.0,0.032258064,0.113513514,0.12784655,,,,,,,,,,,,,,,,,REG,MIN,DAL,Tyler Conklin,ConkTy00,0.0,0.0,0.0,39.6
2019,REG,10,00-0030108,R.Griffin,TE,TE,NYJ,11399,cb1df42c-b59c-4e23-a9a2-fbfc2b39ef71,11830.0,7982.0,1425.0,ryangriffin/2541316,15887.0,26824.0,,2057695.0,GrifRy00,ryan-griffin-1,8911.0,8600.0,,26824.0,465129.0,14985.0,465129.0,Ryan Griffin,ryan griffin,1,1,-2.0,0,0.0,0.0,-3.0,1.0,0.0,-0.99100727,0,0.0,0.037037037,-0.013888889,0.045833334,,,,,,,,,,,,,,,,,REG,NYJ,NYG,Ryan Griffin,GrifRy00,0.0,0.0,0.0,79.2
2019,REG,11,00-0030108,R.Griffin,TE,TE,NYJ,11399,cb1df42c-b59c-4e23-a9a2-fbfc2b39ef71,11830.0,7982.0,1425.0,ryangriffin/2541316,15887.0,26824.0,,2057695.0,GrifRy00,ryan-griffin-1,8911.0,8600.0,,26824.0,465129.0,14985.0,465129.0,Ryan Griffin,ryan griffin,5,5,109.0,1,0.0,0.0,43.0,66.0,5.0,9.888133,0,2.5348837,0.17857143,0.13826367,0.3646417,Ryan Griffin,NYJ,6.7475,5.384383433673993,8.122,12.837453372953153,100.0,109.0,1.0,13.678,9.933427691594378,3.7445723084056226,00-0030108,Ryan,Griffin,R.Griffin,REG,NYJ,WAS,Ryan Griffin,GrifRy00,0.0,0.0,0.0,158.3
2019,REG,11,00-0030061,Z.Ertz,TE,TE,PHI,11247,de3421f7-2147-4835-89a5-724e87bad463,11689.0,7816.0,1339.0,zachertz/2540158,15835.0,26658.0,,1685963.0,ErtzZa00,zach-ertz-1,8781.0,8409.0,305.0,26658.0,503177.0,14856.0,503177.0,Zach Ertz,zach ertz,9,11,94.0,0,0.0,0.0,87.0,22.0,4.0,1.9433937,0,1.0804597,0.28947368,0.24033149,0.60244256,Zach Ertz,PHI,5.136666666666667,3.113977615155909,7.277272727272731,19.566864657427104,81.81818181818183,94.0,0.0,3.175555555555553,4.038863049616237,-0.8633074940606846,00-0030061,Zachary,Ertz,Z.Ertz,REG,PHI,NE,Zach Ertz,ErtzZa00,2.0,0.0,0.0,102.3
2019,REG,11,00-0030506,T.Kelce,TE,TE,KC,11244,c3859e06-5f23-4302-a71b-04820a899d5f,11594.0,7844.0,1466.0,traviskelce/2540258,15847.0,26686.0,,1725130.0,KelcTr00,travis-kelce-1,8783.0,8411.0,264.0,26686.0,448240.0,15048.0,448240.0,Travis Kelce,travis kelce,7,10,92.0,1,0.0,0.0,106.0,20.0,4.0,3.721909,0,0.8679245,0.3125,0.41568628,0.7597304,Travis Kelce,KC,6.58,2.4376601379729217,11.364,47.433007763586275,70.0,92.0,1.0,3.3199999999999994,2.09415094246949,1.2258490575305094,00-0030506,Travis,Kelce,T.Kelce,REG,KC,LAC,Travis Kelce,KelcTr00,1.0,0.0,0.0,132.1
2019,REG,11,00-0031610,D.Waller,TE,TE,LV,12263,14c97c9f-26e8-4944-9299-f90de6aeada3,14104.0,9637.0,2505.0,,2576925.0,28592.0,,1850793.0,WallDa01,darren-waller-1,10215.0,10433.0,,28592.0,600191.0,16964.0,600191.0,Darren Waller,darren waller,5,7,78.0,0,0.0,0.0,44.0,42.0,2.0,3.5702784,0,1.7727273,0.25,0.24858756,0.5490113,Darren Waller,LV,6.078571428571429,3.003937272051165,7.047142857142857,28.621990136350462,71.42857142857143,78.0,0.0,9.478,6.140780599796221,3.3372194002037787,00-0031610,Darren,Waller,D.Waller,REG,OAK,CIN,Darren Waller,WallDa01,1.0,0.0,0.0,108.0
2019,REG,11,00-0034753,M.Andrews,TE,TE,BAL,13671,0618f387-9b72-4270-8b8f-dec4cccc9e4a,17269.0,47436.0,5012.0,,3116365.0,31056.0,,2131121.0,AndrMa00,mark-andrews-1,12559.0,13182.0,366.0,31056.0,820699.0,19803.0,820699.0,Mark Andrews,mark andrews,4,4,75.0,1,0.0,0.0,26.0,49.0,2.0,8.085763,0,2.8846154,0.14814815,0.123809524,0.30888888,,,,,,,,,,,,,,,,,REG,BAL,HOU,Mark Andrews,AndrMa00,0.0,0.0,0.0,158.3
2019,REG,11,00-0031273,C.Brate,TE,TE,TB,12110,5afe93fd-0caf-4cca-83fc-7f405bebfa3e,13470.0,9207.0,2214.0,,17453.0,28267.0,,2132787.0,BratCa00,,10008.0,10193.0,,28267.0,552926.0,16593.0,552926.0,Cameron Brate,cameron brate,10,14,73.0,0,0.0,0.0,94.0,9.0,3.0,1.8778671,0,0.7765958,0.2857143,0.21510297,0.5791435,Cameron Brate,TB,4.406666666666666,2.0198798041861314,6.6971428571428575,22.267610316819457,71.42857142857143,73.0,0.0,1.1590000000000003,1.7499964182466328,-0.5909964182466325,00-0031273,Cameron,Brate,C.Brate,REG,TB,NO,Cameron Brate,BratCa00,0.0,0.0,0.0,83.3
2019,REG,11,00-0033090,H.Henry,TE,TE,LAC,12676,705899da-3c20-4bc3-b5d0-2e6e40655131,15561.0,10669.0,3214.0,,3046439.0,29269.0,,2079848.0,HenrHu00,hunter-henry-1,10735.0,11299.0,212.0,29269.0,744425.0,17975.0,744425.0,Hunter Henry,hunter henry,6,9,69.0,0,0.0,0.0,81.0,21.0,4.0,2.689657,1,0.8518519,0.1875,0.19612591,0.41853812,Hunter Henry,LAC,6.725999999999999,3.08040601679909,8.327777777777778,19.935101204883367,66.66666666666666,69.0,0.0,4.871666666666666,8.712624653551908,-3.8409579868852415,00-0033090,Hunter,Henry,H.Henry,REG,LAC,KC,Hunter Henry,HenrHu00,0.0,1.0,0.111,89.6
2019,REG,11,00-0027981,K.Rudolph,TE,TE,MIN,10312,1059e9dc-97df-4643-9116-883a0573d8b1,9906.0,6195.0,943.0,kylerudolph/2495438,14054.0,24830.0,7444.0,1633122.0,RudoKy00,kyle-rudolph-1,7246.0,6459.0,,24830.0,469472.0,13275.0,469472.0,Kyle Rudolph,kyle rudolph,5,5,67.0,1,0.0,0.0,43.0,24.0,3.0,3.7808607,0,1.5581396,0.14285715,0.15302491,0.32140315,Kyle Rudolph,MIN,6.194,2.857763431579531,7.563999999999998,13.353105250150055,100.0,67.0,1.0,5.836000000000001,5.5667943546191285,0.26920564538087266,00-0027981,Kyle,Rudolph,K.Rudolph,REG,MIN,DEN,Kyle Rudolph,RudoKy00,0.0,0.0,0.0,158.3
2019,REG,11,00-0035644,N.Fant,TE,TE,DEN,14137,cdc98acc-9eb6-4b44-81bb-61d7b8a3b55f,17527.0,42388.0,5857.0,,4036131.0,31852.0,,2251095.0,FantNo00,noah-fant-1,13426.0,14050.0,243.0,31852.0,923911.0,20753.0,923911.0,Noah Fant,noah fant,4,10,60.0,0,0.0,0.0,84.0,27.0,3.0,-5.8290467,0,0.71428573,0.2777778,0.25074628,0.5921891,Noah Fant,DEN,3.3966666666666665,2.443681088781436,8.847999999999999,26.656222697556707,40.0,60.0,0.0,7.522499999999999,7.267496617675079,0.2550033823249205,00-0035644,Noah,Fant,N.Fant,REG,DEN,MIN,Noah Fant,FantNo00,0.0,0.0,0.0,20.8
